Metric,ExecID,ReqID,Value
ServiceTime,2,145,32967057
LatencyTime,2,146,28131243
ServiceTime,2,146,27802283
LatencyTime,2,147,23233840
ServiceTime,2,147,22653867
LatencyTime,2,148,25771146
ServiceTime,2,148,25093642
LatencyTime,2,149,23722389
ServiceTime,2,149,23042216
LatencyTime,2,150,25183731
ServiceTime,2,150,24744350
LatencyTime,2,151,19345396
ServiceTime,2,151,18964633
LatencyTime,2,152,24066399
ServiceTime,2,152,23849509
LatencyTime,2,153,27607525
ServiceTime,2,153,27215074
LatencyTime,2,154,24922829
ServiceTime,2,154,24730195
LatencyTime,2,155,25402495
ServiceTime,2,155,25007671
LatencyTime,2,156,21271083
ServiceTime,2,156,20966253
LatencyTime,2,157,20953064
ServiceTime,2,157,20543462
LatencyTime,2,158,21771443
ServiceTime,2,158,21473359
LatencyTime,2,159,28541084
ServiceTime,2,159,28097965
LatencyTime,2,160,21946165
ServiceTime,2,160,21595707
LatencyTime,2,161,20574624
ServiceTime,2,161,20472538
LatencyTime,2,162,22844332
ServiceTime,2,162,22518602
LatencyTime,2,163,23059869
ServiceTime,2,163,22642799
LatencyTime,2,164,26758428
ServiceTime,2,164,26538715
LatencyTime,2,165,24785000
ServiceTime,2,165,24268895
LatencyTime,2,166,23847352
ServiceTime,2,166,23479125
LatencyTime,2,167,24625720
ServiceTime,2,167,24038259
LatencyTime,2,168,23724711
ServiceTime,2,168,23364430
LatencyTime,2,169,24463841
ServiceTime,2,169,23965193
LatencyTime,2,170,24089006
ServiceTime,2,170,23686352
LatencyTime,2,171,22802607
ServiceTime,2,171,22610390
LatencyTime,2,172,27721243
ServiceTime,2,172,27194914
LatencyTime,2,173,25508250
ServiceTime,2,173,25145208
LatencyTime,2,174,30288815
ServiceTime,2,174,29765207
LatencyTime,2,175,22230381
ServiceTime,2,175,21754717
LatencyTime,2,176,22428374
ServiceTime,2,176,22045587
LatencyTime,2,177,25092266
ServiceTime,2,177,24625497
LatencyTime,2,178,21364165
ServiceTime,2,178,21013587
LatencyTime,2,179,25223390
ServiceTime,2,179,24814259
LatencyTime,2,180,26629668
